TSNE1,TSNE2,cluster_id,cluster_name,email_id,subject
-61.371002,-82.379776,3,Échanges informels,17944,Email 15303
-62.036747,-80.30242,1,Réunions associatives,17945,Email 15304
-61.791523,-81.87418,3,Échanges informels,17946,Email 15305
-62.832596,-80.26879,1,Réunions associatives,17947,Email 15306
-62.950264,-80.13755,1,Réunions associatives,17948,Email 15307
-61.753864,-81.71632,3,Échanges informels,17949,Email 15308
-62.061596,-80.77716,1,Réunions associatives,17950,Email 15309
-62.712856,-79.71215,1,Réunions associatives,17951,Email 15310
-62.677864,-79.659615,1,Réunions associatives,17952,Email 15311
-61.83773,-80.700516,1,Réunions associatives,17953,Email 15312
-63.19897,-79.753456,1,Réunions associatives,17954,Email 15313
-62.777714,-79.845634,1,Réunions associatives,17955,Email 15314
-62.564705,-79.68789,1,Réunions associatives,17956,Email 15315
-62.292778,-79.4384,1,Réunions associatives,17957,Email 15316
-62.6275,-79.5165,1,Réunions associatives,17958,Email 15317
-62.67295,-79.38951,1,Réunions associatives,17959,Email 15318
-62.287746,-79.04791,1,Réunions associatives,17960,Email 15319
-60.641083,-80.633705,3,Échanges informels,17961,Email 15320
-62.259075,-78.76849,1,Réunions associatives,17962,Email 15321
-61.46921,-80.19551,1,Réunions associatives,17963,Email 15322
-62.285835,-79.00669,1,Réunions associatives,17964,Email 15323
-62.361694,-78.76737,1,Réunions associatives,17965,Email 15324
-62.215405,-79.043846,1,Réunions associatives,17966,Email 15325
-62.040318,-78.016106,1,Réunions associatives,17967,Email 15326
-61.970848,-77.75797,1,Réunions associatives,17968,Email 15327
-61.91186,-77.57649,1,Réunions associatives,17969,Email 15328
-61.880554,-77.46882,1,Réunions associatives,17970,Email 15329
-61.84673,-77.31767,1,Réunions associatives,17971,Email 15330
-63.600994,-76.444725,1,Réunions associatives,17972,Email 15331
-61.015224,-75.95117,1,Réunions associatives,17973,Email 15332
-63.384888,-76.421844,3,Échanges informels,17974,Email 15333
-63.38703,-77.070915,1,Réunions associatives,17975,Email 15334
-61.833492,-76.8963,1,Réunions associatives,17976,Email 15335
-62.746464,-75.07779,1,Réunions associatives,17977,Email 15336
-62.7182,-75.14284,1,Réunions associatives,17978,Email 15337
-63.21747,-76.392,1,Réunions associatives,17979,Email 15338
-62.476242,-75.69874,1,Réunions associatives,17980,Email 15339
-62.80762,-75.726746,1,Réunions associatives,17981,Email 15340
-62.764328,-75.00234,1,Réunions associatives,17982,Email 15341
-61.32366,-76.10626,1,Réunions associatives,17983,Email 15342
-61.78041,-76.232086,1,Réunions associatives,17984,Email 15343
-61.12638,-75.93519,1,Réunions associatives,17985,Email 15344
-62.75723,-75.0893,1,Réunions associatives,17986,Email 15345
-62.64841,-75.22167,1,Réunions associatives,17987,Email 15346
-63.04383,-74.72441,3,Échanges informels,17988,Email 15347
-62.733696,-75.11913,1,Réunions associatives,17989,Email 15348
-28.769434,-94.248856,3,Échanges informels,17990,Email 15349
-28.876259,-94.134056,3,Échanges informels,17991,Email 15350
-28.866032,-93.95135,3,Échanges informels,17992,Email 15351
-30.913126,-93.25542,1,Réunions associatives,17993,Email 15352
-29.00527,-93.983734,3,Échanges informels,17994,Email 15353
-29.718872,-93.75577,1,Réunions associatives,17995,Email 15354
-29.305202,-93.73538,1,Réunions associatives,17996,Email 15355
-30.79314,-94.18418,1,Réunions associatives,17997,Email 15356
-31.547146,-92.693596,1,Réunions associatives,17998,Email 15357
-30.606396,-93.81698,1,Réunions associatives,17999,Email 15358
-29.39355,-93.06385,1,Réunions associatives,18000,Email 15359
-30.76446,-92.96917,1,Réunions associatives,18001,Email 15360
-30.798578,-92.95208,1,Réunions associatives,18002,Email 15361
-30.80377,-93.209305,1,Réunions associatives,18003,Email 15362
-31.122162,-93.04314,1,Réunions associatives,18004,Email 15363
-30.808292,-92.77854,1,Réunions associatives,18005,Email 15364
-32.506565,-93.0364,1,Réunions associatives,18006,Email 15365
-30.986355,-92.83685,1,Réunions associatives,18007,Email 15366
-29.219383,-93.08481,1,Réunions associatives,18008,Email 15367
-31.299795,-92.59966,1,Réunions associatives,18009,Email 15368
-29.125948,-92.89695,1,Réunions associatives,18010,Email 15369
-30.349203,-92.63199,1,Réunions associatives,18011,Email 15370
-28.735924,-92.41783,1,Réunions associatives,18012,Email 15371
-29.882614,-92.620316,1,Réunions associatives,18013,Email 15372
-29.333628,-92.40095,1,Réunions associatives,18014,Email 15373
-29.424633,-92.61804,1,Réunions associatives,18015,Email 15374
-32.4695,-92.41892,1,Réunions associatives,18016,Email 15375
-31.22141,-92.25169,1,Réunions associatives,18017,Email 15376
-30.270758,-91.835175,1,Réunions associatives,18018,Email 15377
-32.680782,-92.38612,1,Réunions associatives,18019,Email 15378
-32.07603,-91.992004,1,Réunions associatives,18020,Email 15379
-29.677425,-91.778244,1,Réunions associatives,18021,Email 15380
-30.191418,-91.58749,1,Réunions associatives,18022,Email 15381
-30.57972,-91.73939,1,Réunions associatives,18023,Email 15382
-29.43743,-91.825874,1,Réunions associatives,18024,Email 15383
-30.079405,-91.72798,1,Réunions associatives,18025,Email 15384
-29.746748,-91.80721,1,Réunions associatives,18026,Email 15385
-30.715542,-91.2078,1,Réunions associatives,18027,Email 15386
-30.370872,-91.37755,1,Réunions associatives,18028,Email 15387
-30.06516,-91.56568,1,Réunions associatives,18029,Email 15388
-30.931301,-91.460915,1,Réunions associatives,18030,Email 15389
-32.229958,-91.796326,1,Réunions associatives,18031,Email 15390
-32.677544,-92.41041,1,Réunions associatives,18032,Email 15391
-30.846867,-90.252625,1,Réunions associatives,18033,Email 15392
-28.39689,-91.67713,3,Échanges informels,18034,Email 15393
-30.740757,-90.842255,1,Réunions associatives,18035,Email 15394
-30.726376,-90.901886,1,Réunions associatives,18036,Email 15395
-29.902847,-90.80585,1,Réunions associatives,18037,Email 15396
-31.296207,-90.79386,1,Réunions associatives,18038,Email 15397
-29.277735,-91.06595,1,Réunions associatives,18039,Email 15398
-31.300308,-90.693954,1,Réunions associatives,18040,Email 15399
-31.605667,-91.090706,1,Réunions associatives,18041,Email 15400
-32.292324,-91.46715,1,Réunions associatives,18042,Email 15401
-31.929108,-91.16916,1,Réunions associatives,18043,Email 15402
-31.985006,-90.19261,1,Réunions associatives,18044,Email 15403
-31.810478,-90.332214,1,Réunions associatives,18045,Email 15404
-30.312454,-90.513306,1,Réunions associatives,18046,Email 15405
-30.069786,-90.72979,1,Réunions associatives,18047,Email 15406
-32.420593,-90.36033,1,Réunions associatives,18048,Email 15407
-33.180195,-90.8998,1,Réunions associatives,18049,Email 15408
-29.53683,-90.14276,3,Échanges informels,18050,Email 15409
-32.14516,-89.88856,1,Réunions associatives,18051,Email 15410
-32.89293,-90.95888,1,Réunions associatives,18052,Email 15411
-33.46797,-90.19343,1,Réunions associatives,18053,Email 15412
-32.42313,-89.887856,1,Réunions associatives,18054,Email 15413
-31.495722,-89.340645,1,Réunions associatives,18055,Email 15414
-31.736673,-89.171005,1,Réunions associatives,18056,Email 15415
-32.804623,-90.356705,1,Réunions associatives,18057,Email 15416
-32.613663,-89.76864,1,Réunions associatives,18058,Email 15417
-32.112442,-89.15811,1,Réunions associatives,18059,Email 15418
-27.74424,-109.512726,1,Réunions associatives,18060,Email 15419
-28.97958,-109.656876,1,Réunions associatives,18061,Email 15420
-26.928747,-107.92477,3,Échanges informels,18062,Email 15421
-28.03339,-109.438934,1,Réunions associatives,18063,Email 15422
-29.668776,-110.54381,1,Réunions associatives,18064,Email 15423
-29.29935,-110.04246,1,Réunions associatives,18065,Email 15424
-29.540207,-109.41662,1,Réunions associatives,18066,Email 15425
-29.818338,-109.68412,1,Réunions associatives,18067,Email 15426
-29.784212,-109.41232,1,Réunions associatives,18068,Email 15427
-29.46787,-108.950775,1,Réunions associatives,18069,Email 15428
-29.375608,-109.3136,1,Réunions associatives,18070,Email 15429
-29.191412,-108.78482,1,Réunions associatives,18071,Email 15430
-29.661753,-109.39222,1,Réunions associatives,18072,Email 15431
-29.569214,-109.26904,1,Réunions associatives,18073,Email 15432
-30.39136,-110.782936,1,Réunions associatives,18074,Email 15433
-28.639359,-110.37045,1,Réunions associatives,18075,Email 15434
-28.893246,-107.42703,1,Réunions associatives,18076,Email 15435
-29.837908,-109.24122,1,Réunions associatives,18077,Email 15436
-28.769278,-110.27022,1,Réunions associatives,18078,Email 15437
-28.911936,-108.64588,1,Réunions associatives,18079,Email 15438
-29.628315,-108.73674,1,Réunions associatives,18080,Email 15439
-30.430534,-109.247795,1,Réunions associatives,18081,Email 15440
-30.278294,-110.48675,1,Réunions associatives,18082,Email 15441
-29.287579,-107.87343,1,Réunions associatives,18083,Email 15442
-29.562368,-108.24021,1,Réunions associatives,18084,Email 15443
-29.41974,-107.874535,1,Réunions associatives,18085,Email 15444
-28.588156,-108.33262,1,Réunions associatives,18086,Email 15445
-29.68605,-108.23786,1,Réunions associatives,18087,Email 15446
-29.127876,-109.19327,1,Réunions associatives,18088,Email 15447
-31.121439,-110.06587,1,Réunions associatives,18089,Email 15448
-30.011673,-108.56603,1,Réunions associatives,18090,Email 15449
-30.404833,-109.10547,1,Réunions associatives,18091,Email 15450
-29.002148,-106.768456,1,Réunions associatives,18092,Email 15451
-30.622534,-109.130264,1,Réunions associatives,18093,Email 15452
-30.253735,-109.814865,1,Réunions associatives,18094,Email 15453
-30.653511,-109.183914,1,Réunions associatives,18095,Email 15454
-30.390163,-109.426765,1,Réunions associatives,18096,Email 15455
-30.08382,-108.11273,1,Réunions associatives,18097,Email 15456
-30.505201,-108.49789,1,Réunions associatives,18098,Email 15457
-30.39332,-108.257645,1,Réunions associatives,18099,Email 15458
-30.503685,-107.60479,1,Réunions associatives,18100,Email 15459
-30.697042,-108.731926,1,Réunions associatives,18101,Email 15460
-30.809439,-108.5511,1,Réunions associatives,18102,Email 15461
-29.722956,-107.47217,1,Réunions associatives,18103,Email 15462
-30.79182,-108.45114,1,Réunions associatives,18104,Email 15463
-30.23682,-110.16687,1,Réunions associatives,18105,Email 15464
-31.17145,-109.186584,1,Réunions associatives,18106,Email 15465
-31.262873,-109.02378,1,Réunions associatives,18107,Email 15466
-28.838627,-106.36424,3,Échanges informels,18108,Email 15467
-31.219584,-109.20623,1,Réunions associatives,18109,Email 15468
-31.615896,-108.62397,1,Réunions associatives,18110,Email 15469
-32.662167,-108.61879,1,Réunions associatives,18111,Email 15470
-30.757303,-106.93216,1,Réunions associatives,18112,Email 15471
-30.772165,-107.37917,1,Réunions associatives,18113,Email 15472
-31.759771,-110.13777,1,Réunions associatives,18114,Email 15473
-31.778214,-109.87165,1,Réunions associatives,18115,Email 15474
-32.394245,-108.084435,1,Réunions associatives,18116,Email 15475
-31.95001,-107.622986,1,Réunions associatives,18117,Email 15476
-33.197994,-108.61477,1,Réunions associatives,18118,Email 15477
-33.385315,-108.663864,1,Réunions associatives,18119,Email 15478
-31.833338,-107.71481,1,Réunions associatives,18120,Email 15479
-32.82924,-108.322556,1,Réunions associatives,18121,Email 15480
-33.294296,-108.62954,1,Réunions associatives,18122,Email 15481
-32.394547,-109.74004,1,Réunions associatives,18123,Email 15482
-31.786224,-110.55831,1,Réunions associatives,18124,Email 15483
-31.84854,-107.56239,1,Réunions associatives,18125,Email 15484
-31.88639,-110.07527,1,Réunions associatives,18126,Email 15485
-31.731398,-107.43741,1,Réunions associatives,18127,Email 15486
-31.948296,-107.43384,1,Réunions associatives,18128,Email 15487
-32.46413,-107.164764,1,Réunions associatives,18129,Email 15488
-45.832558,-90.61292,3,Échanges informels,18130,Email 15489
-42.479256,-91.1957,1,Réunions associatives,18131,Email 15490
-44.67884,-90.43491,1,Réunions associatives,18132,Email 15491
-45.865433,-91.56002,3,Échanges informels,18133,Email 15492
-44.715508,-90.544235,1,Réunions associatives,18134,Email 15493
-43.794262,-90.55478,1,Réunions associatives,18135,Email 15494
-43.809902,-90.72863,1,Réunions associatives,18136,Email 15495
-43.769474,-90.66515,1,Réunions associatives,18137,Email 15496
-43.777027,-90.752426,1,Réunions associatives,18138,Email 15497
-43.986256,-91.84366,1,Réunions associatives,18139,Email 15498
-44.628716,-90.634186,1,Réunions associatives,18140,Email 15499
-44.23045,-90.30267,1,Réunions associatives,18141,Email 15500
-44.50552,-90.88508,1,Réunions associatives,18142,Email 15501
-45.319134,-91.2769,3,Échanges informels,18143,Email 15502
-44.44865,-90.93732,1,Réunions associatives,18144,Email 15503
-44.89247,-91.23594,1,Réunions associatives,18145,Email 15504
-44.573826,-91.03562,1,Réunions associatives,18146,Email 15505
-43.545773,-91.19086,1,Réunions associatives,18147,Email 15506
-43.330482,-90.67937,1,Réunions associatives,18148,Email 15507
18.34607,-55.036156,3,Échanges informels,18149,Email 15508
-45.311546,-91.24707,3,Échanges informels,18150,Email 15509
-44.500847,-91.27585,1,Réunions associatives,18151,Email 15510
-44.172554,-91.53956,1,Réunions associatives,18152,Email 15511
-42.72237,-90.99058,1,Réunions associatives,18153,Email 15512
-41.90044,-91.25495,1,Réunions associatives,18154,Email 15513
-44.216274,-89.41609,1,Réunions associatives,18155,Email 15514
-45.79929,-91.5648,3,Échanges informels,18156,Email 15515
-44.25103,-90.84427,1,Réunions associatives,18157,Email 15516
-43.221485,-90.282684,1,Réunions associatives,18158,Email 15517
-41.85181,-90.59083,1,Réunions associatives,18159,Email 15518
-45.113647,-90.05555,3,Échanges informels,18160,Email 15519
-41.808594,-90.86392,1,Réunions associatives,18161,Email 15520
-41.869644,-90.7604,1,Réunions associatives,18162,Email 15521
-42.126045,-90.56622,1,Réunions associatives,18163,Email 15522
-43.09125,-89.346085,1,Réunions associatives,18164,Email 15523
-43.105545,-89.12629,1,Réunions associatives,18165,Email 15524
-43.373863,-89.15969,1,Réunions associatives,18166,Email 15525
-42.92194,-89.309364,1,Réunions associatives,18167,Email 15526
-43.496696,-89.14187,1,Réunions associatives,18168,Email 15527
-42.394577,-89.32129,1,Réunions associatives,18169,Email 15528
-42.91159,-89.220406,1,Réunions associatives,18170,Email 15529
-42.42733,-89.17844,1,Réunions associatives,18171,Email 15530
-42.377995,-89.37323,1,Réunions associatives,18172,Email 15531
-42.753223,-89.075,1,Réunions associatives,18173,Email 15532
-42.822285,-89.09937,1,Réunions associatives,18174,Email 15533
-42.721786,-88.94085,1,Réunions associatives,18175,Email 15534
-41.318264,-89.481476,1,Réunions associatives,18176,Email 15535
-41.669983,-89.57378,1,Réunions associatives,18177,Email 15536
-42.733532,-88.20978,1,Réunions associatives,18178,Email 15537
-41.470604,-88.940605,1,Réunions associatives,18179,Email 15538
-41.411114,-88.83026,1,Réunions associatives,18180,Email 15539
-40.93482,-88.446266,1,Réunions associatives,18181,Email 15540
-41.32394,-88.283005,1,Réunions associatives,18182,Email 15541
-41.107914,-88.92113,1,Réunions associatives,18183,Email 15542
-41.861267,-87.922745,1,Réunions associatives,18184,Email 15543
-41.44225,-87.97107,1,Réunions associatives,18185,Email 15544
-42.678143,-87.63021,1,Réunions associatives,18186,Email 15545
-40.814705,-87.77679,1,Réunions associatives,18187,Email 15546
-40.25248,-87.53145,1,Réunions associatives,18188,Email 15547
-40.927708,-87.66781,1,Réunions associatives,18189,Email 15548
-42.32913,-87.741,1,Réunions associatives,18190,Email 15549
-41.160194,-87.83716,1,Réunions associatives,18191,Email 15550
-40.220314,-88.76141,1,Réunions associatives,18192,Email 15551
-40.809017,-89.05144,1,Réunions associatives,18193,Email 15552
-40.78769,-87.06857,1,Réunions associatives,18194,Email 15553
-41.126835,-87.233986,1,Réunions associatives,18195,Email 15554
-42.11991,-87.43173,1,Réunions associatives,18196,Email 15555
-41.052498,-87.60596,1,Réunions associatives,18197,Email 15556
-41.23433,-86.72661,1,Réunions associatives,18198,Email 15557
-40.700768,-86.9047,1,Réunions associatives,18199,Email 15558
-63.75533,-53.9393,3,Échanges informels,18200,Email 15559
-63.600067,-54.211243,3,Échanges informels,18201,Email 15560
-63.68036,-54.59131,3,Échanges informels,18202,Email 15561
-63.809982,-55.07654,1,Réunions associatives,18203,Email 15562
-62.696507,-52.773827,3,Échanges informels,18204,Email 15563
-63.753242,-55.188023,1,Réunions associatives,18205,Email 15564
-63.800644,-55.4276,1,Réunions associatives,18206,Email 15565
-63.531715,-54.310387,3,Échanges informels,18207,Email 15566
-63.47233,-55.84598,1,Réunions associatives,18208,Email 15567
-63.19441,-53.682022,3,Échanges informels,18209,Email 15568
-63.212013,-53.757954,3,Échanges informels,18210,Email 15569
-63.75607,-54.66188,3,Échanges informels,18211,Email 15570
-63.595078,-54.312176,3,Échanges informels,18212,Email 15571
-63.47878,-56.44678,1,Réunions associatives,18213,Email 15572
-63.905567,-56.962635,1,Réunions associatives,18214,Email 15573
-63.879936,-56.822334,1,Réunions associatives,18215,Email 15574
-63.97253,-56.86679,1,Réunions associatives,18216,Email 15575
-64.59577,-56.081657,1,Réunions associatives,18217,Email 15576
-63.93169,-57.508976,1,Réunions associatives,18218,Email 15577
-64.13542,-56.86173,1,Réunions associatives,18219,Email 15578
-63.934258,-57.319916,1,Réunions associatives,18220,Email 15579
-64.00548,-57.777523,1,Réunions associatives,18221,Email 15580
-64.118004,-57.467766,1,Réunions associatives,18222,Email 15581
-64.037,-57.763218,1,Réunions associatives,18223,Email 15582
-64.21458,-57.650063,1,Réunions associatives,18224,Email 15583
-64.082054,-57.948235,1,Réunions associatives,18225,Email 15584
-64.036514,-58.032883,1,Réunions associatives,18226,Email 15585
-64.08851,-57.929707,1,Réunions associatives,18227,Email 15586
-64.068985,-58.44735,1,Réunions associatives,18228,Email 15587
-63.884705,-58.507618,1,Réunions associatives,18229,Email 15588
-64.06593,-58.686005,1,Réunions associatives,18230,Email 15589
-64.38497,-58.05046,1,Réunions associatives,18231,Email 15590
-64.94738,-58.9236,1,Réunions associatives,18232,Email 15591
-64.157455,-59.444683,1,Réunions associatives,18233,Email 15592
-64.28576,-59.5095,1,Réunions associatives,18234,Email 15593
-64.28746,-59.411777,1,Réunions associatives,18235,Email 15594
-64.46218,-58.887783,1,Réunions associatives,18236,Email 15595
-64.5109,-59.45745,1,Réunions associatives,18237,Email 15596
-64.77389,-59.23619,1,Réunions associatives,18238,Email 15597
-64.52533,-59.59454,1,Réunions associatives,18239,Email 15598
-64.441475,-60.243916,1,Réunions associatives,18240,Email 15599
-64.967316,-59.645508,1,Réunions associatives,18241,Email 15600
-65.26997,-59.435905,1,Réunions associatives,18242,Email 15601
-66.38029,-58.602875,1,Réunions associatives,18243,Email 15602
-64.87781,-59.677017,1,Réunions associatives,18244,Email 15603
-65.33792,-59.464535,1,Réunions associatives,18245,Email 15604
-65.801155,-59.393578,1,Réunions associatives,18246,Email 15605
-64.926384,-59.953033,1,Réunions associatives,18247,Email 15606
-65.76456,-59.51562,1,Réunions associatives,18248,Email 15607
-65.63483,-59.70497,1,Réunions associatives,18249,Email 15608
-66.79296,-57.53447,1,Réunions associatives,18250,Email 15609
-65.415955,-59.875923,1,Réunions associatives,18251,Email 15610
-65.3719,-60.01878,1,Réunions associatives,18252,Email 15611
-67.25098,-58.90516,1,Réunions associatives,18253,Email 15612
-65.94879,-59.82088,1,Réunions associatives,18254,Email 15613
-66.37453,-59.690907,1,Réunions associatives,18255,Email 15614
-67.195274,-59.264786,1,Réunions associatives,18256,Email 15615
-67.48655,-58.683727,3,Échanges informels,18257,Email 15616
-25.490587,37.21168,3,Échanges informels,18258,Email 15617
-66.569046,-59.817554,1,Réunions associatives,18259,Email 15618
-66.21262,-60.050797,1,Réunions associatives,18260,Email 15619
-65.57546,-60.527176,1,Réunions associatives,18261,Email 15620
-65.71378,-60.39024,1,Réunions associatives,18262,Email 15621
-66.76908,-59.776855,1,Réunions associatives,18263,Email 15622
-65.75837,-60.366554,1,Réunions associatives,18264,Email 15623
-65.66857,-60.444218,1,Réunions associatives,18265,Email 15624
-66.364525,-60.191597,1,Réunions associatives,18266,Email 15625
-66.71649,-60.222298,1,Réunions associatives,18267,Email 15626
-66.9812,-59.834785,1,Réunions associatives,18268,Email 15627
-66.85774,-60.78652,1,Réunions associatives,18269,Email 15628
-79.8857,-57.04377,2,Événements archivistiques,18270,Email 15629
-79.68753,-57.13182,1,Réunions associatives,18271,Email 15630
-79.25639,-57.198837,1,Réunions associatives,18272,Email 15631
-79.05599,-57.185402,1,Réunions associatives,18273,Email 15632
-79.39904,-57.1628,1,Réunions associatives,18274,Email 15633
-78.87187,-57.428883,1,Réunions associatives,18275,Email 15634
-78.82689,-57.19374,1,Réunions associatives,18276,Email 15635
-78.78729,-57.63325,1,Réunions associatives,18277,Email 15636
-78.820366,-57.54906,1,Réunions associatives,18278,Email 15637
-78.40131,-56.157494,3,Échanges informels,18279,Email 15638
-78.51402,-56.612595,2,Événements archivistiques,18280,Email 15639
-78.82091,-56.210724,2,Événements archivistiques,18281,Email 15640
-78.41363,-56.147083,3,Échanges informels,18282,Email 15641
-78.72237,-57.830296,1,Réunions associatives,18283,Email 15642
-78.70826,-57.842537,1,Réunions associatives,18284,Email 15643
-78.59157,-57.348194,1,Réunions associatives,18285,Email 15644
-78.354454,-57.67593,1,Réunions associatives,18286,Email 15645
-78.60165,-58.105892,1,Réunions associatives,18287,Email 15646
-78.44802,-58.132267,1,Réunions associatives,18288,Email 15647
-78.150536,-57.637447,1,Réunions associatives,18289,Email 15648
-77.896126,-57.708096,1,Réunions associatives,18290,Email 15649
-77.52539,-56.78049,3,Échanges informels,18291,Email 15650
-78.09933,-54.88222,3,Échanges informels,18292,Email 15651
-78.09731,-54.896408,3,Échanges informels,18293,Email 15652
-78.23475,-55.51875,3,Échanges informels,18294,Email 15653
-78.30277,-58.2216,1,Réunions associatives,18295,Email 15654
-78.45104,-58.61324,1,Réunions associatives,18296,Email 15655
-77.89045,-58.34157,1,Réunions associatives,18297,Email 15656
-78.18633,-58.89026,1,Réunions associatives,18298,Email 15657
-77.89254,-58.583336,1,Réunions associatives,18299,Email 15658
-77.28906,-58.976116,1,Réunions associatives,18300,Email 15659
-77.09771,-59.190006,1,Réunions associatives,18301,Email 15660
-77.0368,-59.335842,1,Réunions associatives,18302,Email 15661
-77.625496,-59.273376,1,Réunions associatives,18303,Email 15662
-77.64812,-59.368267,1,Réunions associatives,18304,Email 15663
-77.34209,-59.221024,1,Réunions associatives,18305,Email 15664
-76.98366,-59.525753,1,Réunions associatives,18306,Email 15665
-77.62772,-59.501507,1,Réunions associatives,18307,Email 15666
-76.59046,-59.73687,1,Réunions associatives,18308,Email 15667
-77.293495,-59.538353,1,Réunions associatives,18309,Email 15668
-75.521706,-59.715336,1,Réunions associatives,18310,Email 15669
-75.79216,-59.83577,1,Réunions associatives,18311,Email 15670
-77.458115,-59.78642,1,Réunions associatives,18312,Email 15671
-76.647064,-60.26779,1,Réunions associatives,18313,Email 15672
-76.28752,-60.103523,1,Réunions associatives,18314,Email 15673
-76.30739,-60.956947,1,Réunions associatives,18315,Email 15674
-76.22098,-60.653164,1,Réunions associatives,18316,Email 15675
-76.55122,-60.999866,1,Réunions associatives,18317,Email 15676
-76.58929,-61.04117,1,Réunions associatives,18318,Email 15677
-76.04736,-62.08379,1,Réunions associatives,18319,Email 15678
-75.64048,-61.742245,1,Réunions associatives,18320,Email 15679
-76.16724,-62.47406,1,Réunions associatives,18321,Email 15680
-76.07031,-62.321175,1,Réunions associatives,18322,Email 15681
-76.78909,-61.14762,1,Réunions associatives,18323,Email 15682
-76.855194,-61.16948,1,Réunions associatives,18324,Email 15683
-76.39069,-61.615585,1,Réunions associatives,18325,Email 15684
-77.60513,-60.757935,1,Réunions associatives,18326,Email 15685
-77.59371,-60.76409,1,Réunions associatives,18327,Email 15686
-76.5562,-61.93457,1,Réunions associatives,18328,Email 15687
-77.041275,-61.045464,1,Réunions associatives,18329,Email 15688
-75.93919,-62.817398,3,Échanges informels,18330,Email 15689
-75.82505,-62.81492,1,Réunions associatives,18331,Email 15690
-75.992836,-62.972786,5,Discussions internes,18332,Email 15691
-76.619316,-62.807583,3,Échanges informels,18333,Email 15692
-75.4919,-61.473904,1,Réunions associatives,18334,Email 15693
-76.70523,-61.422543,1,Réunions associatives,18335,Email 15694
-76.565735,-61.61584,1,Réunions associatives,18336,Email 15695
-77.148964,-61.268993,1,Réunions associatives,18337,Email 15696
-76.70004,-61.64374,1,Réunions associatives,18338,Email 15697
-77.282364,-61.86932,5,Discussions internes,18339,Email 15698
-77.69282,-5.106894,1,Réunions associatives,18340,Email 15699
-77.48189,-7.231135,3,Échanges informels,18341,Email 15700
-77.693756,-7.594932,3,Échanges informels,18342,Email 15701
-77.39245,-7.22376,3,Échanges informels,18343,Email 15702
-77.548996,-6.447116,3,Échanges informels,18344,Email 15703
-77.79807,-5.3603864,2,Événements archivistiques,18345,Email 15704
-77.92238,-7.39977,3,Échanges informels,18346,Email 15705
-78.50038,-7.2135744,3,Échanges informels,18347,Email 15706
-77.4811,-6.12297,2,Événements archivistiques,18348,Email 15707
-78.60458,-7.2083235,3,Échanges informels,18349,Email 15708
-78.74258,-6.1295204,3,Échanges informels,18350,Email 15709
-78.53323,-4.9345975,1,Réunions associatives,18351,Email 15710
-78.28821,-4.483396,0,Association archivistes,18352,Email 15711
-78.81055,-5.866556,3,Échanges informels,18353,Email 15712
-78.746796,-5.9757876,3,Échanges informels,18354,Email 15713
-78.18057,-5.118552,1,Réunions associatives,18355,Email 15714
-78.51608,-4.905642,1,Réunions associatives,18356,Email 15715
-78.253654,-4.580958,0,Association archivistes,18357,Email 15716
-78.747314,-5.3293386,0,Association archivistes,18358,Email 15717
-78.562546,-4.5699854,1,Réunions associatives,18359,Email 15718
-78.774994,-4.9744945,1,Réunions associatives,18360,Email 15719
-78.70543,-4.918808,1,Réunions associatives,18361,Email 15720
-78.74206,-5.018754,1,Réunions associatives,18362,Email 15721
-78.696434,-4.6415777,1,Réunions associatives,18363,Email 15722
-79.254005,-5.9575596,3,Échanges informels,18364,Email 15723
-61.05933,41.358204,0,Association archivistes,18365,Email 15724
-79.04224,-5.3328524,0,Association archivistes,18366,Email 15725
-79.05107,-4.041725,1,Réunions associatives,18367,Email 15726
-79.314606,-6.3665504,3,Échanges informels,18368,Email 15727
-79.78854,-5.4701176,3,Échanges informels,18369,Email 15728
-79.32383,-3.6578171,0,Association archivistes,18370,Email 15729
-79.43951,-3.239917,1,Réunions associatives,18371,Email 15730
-79.47689,-3.1114428,1,Réunions associatives,18372,Email 15731
-79.48023,-3.116569,1,Réunions associatives,18373,Email 15732
-80.95935,-1.7311677,1,Réunions associatives,18374,Email 15733
-79.36315,-2.4908805,1,Réunions associatives,18375,Email 15734
-79.57978,-2.6633172,1,Réunions associatives,18376,Email 15735
-79.49728,-2.2584546,1,Réunions associatives,18377,Email 15736
-79.42623,-2.0156834,1,Réunions associatives,18378,Email 15737
-80.16031,-1.8625356,1,Réunions associatives,18379,Email 15738
-79.864944,-2.2077866,1,Réunions associatives,18380,Email 15739
-80.87786,-1.6257174,0,Association archivistes,18381,Email 15740
-79.14507,-1.74469,0,Association archivistes,18382,Email 15741
-80.35757,-1.3851429,1,Réunions associatives,18383,Email 15742
-80.71746,-0.81477934,1,Réunions associatives,18384,Email 15743
-80.22044,-1.5683057,0,Association archivistes,18385,Email 15744
-80.502045,-1.0881631,1,Réunions associatives,18386,Email 15745
-80.69312,-0.7425559,1,Réunions associatives,18387,Email 15746
-80.77854,-0.88969886,1,Réunions associatives,18388,Email 15747
-80.81625,-0.6250507,1,Réunions associatives,18389,Email 15748
-80.403564,-0.5072913,0,Association archivistes,18390,Email 15749
-80.69415,-0.3644715,0,Association archivistes,18391,Email 15750
-79.056496,-0.07018488,0,Association archivistes,18392,Email 15751
-80.77447,-0.1977679,0,Association archivistes,18393,Email 15752
-80.24298,-0.18706048,1,Réunions associatives,18394,Email 15753
